Total Time (s),Cycle Elapsed Time (s),Total Cycles,Elapsed Cycles,Step,Total Cycle Count(8800MTB25266 Linear Waveform),Position (mm),Force (kN),Strain 1 (%),Unnamed: 9,Stress
20.547,8.046,2,2,1,1.5,26.41336233,-12.46269921,-0.626995741,,-634.7200588
20.556,8.055,2,2,1,1.5,26.4131307,-12.4647049,-0.630691641,,-634.8222075
20.565,8.064,2,2,1,1.5,26.41272091,-12.46696944,-0.633353595,,-634.9375397
20.574,8.073,2,2,1,1.5,26.41244708,-12.46922347,-0.636300942,,-635.0523366
20.583,8.082,2,2,1,1.5,26.41180831,-12.47310275,-0.639307975,,-635.2499068
20.592,8.091,2,2,1,1.5,26.41127987,-12.47464455,-0.640107676,,-635.32843
20.601,8.1,2,2,1,1.5,26.41070923,-12.47810478,-0.640679928,,-635.5046578
20.61,8.109,2,2,1,1.5,26.41079319,-12.48098433,-0.642180215,,-635.6513121
20.619,8.118,2,2,1,1.5,26.41078122,-12.48360642,-0.645383321,,-635.7848544
20.628,8.127,2,2,1,1.5,26.40973969,-12.48434933,-0.648720613,,-635.8226901
20.637,8.136,2,2,1,1.5,26.41020862,-12.48538775,-0.652218973,,-635.8755764
20.646,8.145,2,2,1,1.5,26.40939549,-12.48774204,-0.654658924,,-635.9954795
20.655,8.154,2,2,1,1.5,26.40933793,-12.49003628,-0.656710556,,-636.1123244
20.664,8.163,2,2,1,1.5,26.40855913,-12.49390963,-0.65700843,,-636.3095922
20.673,8.172,2,2,1,1.5,26.40921237,-12.49676815,-0.657655583,,-636.4551754
20.682,8.181,2,2,1,1.5,26.40794183,-12.49512985,-0.659984079,,-636.3717379
20.691,8.19,2,2,1,1.5,26.40808103,-12.49876083,-0.663322526,,-636.556662
20.7,8.199,2,2,1,1.5,26.40742914,-12.50028442,-0.666335434,,-636.6342576
20.709,8.208,2,2,1,1.5,26.40743751,-12.50244024,-0.669513745,,-636.744053
20.718,8.217,2,2,1,1.5,26.40686773,-12.50422381,-0.671970785,,-636.8348892
20.727,8.226,2,2,1,1.5,26.40684583,-12.50730737,-0.672805075,,-636.9919335
20.736,8.235,2,2,1,1.5,26.40617456,-12.50714999,-0.672649309,,-636.9839183
20.745,8.244,2,2,1,1.5,26.40640132,-12.50990149,-0.674510173,,-637.124051
20.754,8.253,2,2,1,1.5,26.40544894,-12.5106232,-0.677397417,,-637.1608073
20.763,8.262,2,2,1,1.5,26.40582715,-12.51204295,-0.680469811,,-637.2331147
20.772,8.271,2,2,1,1.5,26.40457672,-12.51243438,-0.683419983,,-637.2530501
20.781,8.28,2,2,1,1.5,26.40437735,-12.51292362,-0.686106956,,-637.2779669
20.79,8.289,2,2,1,1.5,26.40463076,-12.51466169,-0.68791511,,-637.3664862
20.799,8.298,2,2,1,1.5,26.40363192,-12.51588428,-0.687531147,,-637.4287523
20.808,8.307,2,2,1,1.5,26.40398724,-12.51751099,-0.688192278,,-637.5115998
20.817,8.316,2,2,1,1.5,26.40345556,-12.51814877,-0.690361558,,-637.5440816
20.826,8.325,2,2,1,1.5,26.40326052,-12.5181613,-0.693655753,,-637.5447199
20.835,8.334,2,2,1,1.5,26.40336827,-12.51919703,-0.696696621,,-637.597469
20.844,8.343,2,2,1,1.5,26.40283192,-12.51973179,-0.698981891,,-637.6247041
20.853,8.352,2,2,1,1.5,26.40258069,-12.51971755,-0.70172832,,-637.6239791
20.862,8.361,2,2,1,1.5,26.40246324,-12.52184779,-0.701810596,,-637.732471
20.871,8.37,2,2,1,1.5,26.4021962,-12.52206666,-0.701780077,,-637.743618
20.88,8.379,2,2,1,1.5,26.40138985,-12.52294024,-0.703211468,,-637.7881093
20.889,8.388,2,2,1,1.5,26.40106709,-12.52319192,-0.705458658,,-637.8009271
20.898,8.397,2,2,1,1.5,26.40139244,-12.52252291,-0.708931167,,-637.7668547
20.907,8.406,2,2,1,1.5,26.4008242,-12.5223472,-0.71106416,,-637.7579059
20.916,8.415,2,2,1,1.5,26.40080662,-12.52330791,-0.713616038,,-637.8068342
20.925,8.424,2,2,1,1.5,26.40045319,-12.52444325,-0.715275636,,-637.8646568
20.934,8.433,2,2,1,1.5,26.40031337,-12.5255507,-0.71531252,,-637.9210588
20.943,8.442,2,2,1,1.5,26.39994932,-12.52570592,-0.715594573,,-637.9289643
20.952,8.451,2,2,1,1.5,26.39979859,-12.52464762,-0.717152383,,-637.8750652
20.961,8.46,2,2,1,1.5,26.39972707,-12.52555899,-0.720208488,,-637.9214811
20.97,8.469,2,2,1,1.5,26.39962981,-12.52563985,-0.722317065,,-637.9255992
20.979,8.478,2,2,1,1.5,26.39898531,-12.52558825,-0.72511746,,-637.922971
20.988,8.487,2,2,1,1.5,26.39861996,-12.52632358,-0.727385474,,-637.9604212
20.997,8.496,2,2,1,1.5,26.39864741,-12.5272259,-0.727787651,,-638.0063759
21.006,8.505,2,2,1,1.5,26.39828854,-12.52847543,-0.727126238,,-638.0700142
21.015,8.514,2,2,1,1.5,26.39837936,-12.52892725,-0.728143847,,-638.0930251
21.018,8.517,2,2,1,1.5,26.39804252,-12.52960561,-0.732099804,,-638.1275736
21.027,8.526,2,2,1,1.5,26.3977036,-12.5280538,-0.734059884,,-638.0485407
21.036,8.535,2,2,1,1.5,26.39758788,-12.52868399,-0.735716881,,-638.0806358
21.045,8.544,2,2,1,1.5,26.39727555,-12.52920138,-0.735005415,,-638.1069862
21.054,8.553,2,2,1,1.5,26.3963904,-12.52850478,-0.735099769,,-638.071509
21.063,8.562,2,2,1,1.5,26.39687683,-12.52818572,-0.736480863,,-638.0552594
21.072,8.571,2,2,1,1.5,26.39621752,-12.52753,-0.739466299,,-638.021864
21.081,8.58,2,2,1,1.5,26.3970304,-12.52709923,-0.741934503,,-637.9999247
21.09,8.589,2,2,1,1.5,26.39631624,-12.52536204,-0.743946561,,-637.9114506
21.099,8.598,2,2,1,1.5,26.39609636,-12.52509391,-0.746221249,,-637.8977949
21.108,8.607,2,2,1,1.5,26.39565357,-12.52500095,-0.746771861,,-637.8930601
21.117,8.616,2,2,1,1.5,26.39541767,-12.52590422,-0.746024121,,-637.9390636
21.126,8.625,2,2,1,1.5,26.39468474,-12.52656073,-0.746669076,,-637.972499
21.135,8.634,2,2,1,1.5,26.39542948,-12.52518202,-0.748630858,,-637.9022823
21.144,8.643,2,2,1,1.5,26.39501652,-12.52350994,-0.751013964,,-637.8171237
21.153,8.652,2,2,1,1.5,26.39486477,-12.52389969,-0.75340573,,-637.8369737
21.162,8.661,2,2,1,1.5,26.39497201,-12.52262339,-0.755590844,,-637.7719723
21.171,8.67,2,2,1,1.5,26.39423706,-12.52169302,-0.75715677,,-637.7245889
21.18,8.679,2,2,1,1.5,26.39394607,-12.52305283,-0.756276053,,-637.7938431
21.189,8.688,2,2,1,1.5,26.39400508,-12.52303678,-0.755957442,,-637.7930261
21.198,8.697,2,2,1,1.5,26.3938995,-12.52176799,-0.757031367,,-637.7284068
21.207,8.706,2,2,1,1.5,26.39320668,-12.52173827,-0.759742931,,-637.7268933
21.216,8.715,2,2,1,1.5,26.39394039,-12.52044348,-0.761740758,,-637.6609504
21.225,8.724,2,2,1,1.5,26.39309995,-12.51857832,-0.764022176,,-637.5659582
21.234,8.733,2,2,1,1.5,26.39294182,-12.51851554,-0.765814279,,-637.5627608
21.243,8.742,2,2,1,1.5,26.39269224,-12.51826729,-0.765771182,,-637.5501179
21.252,8.751,2,2,1,1.5,26.39344208,-12.51775368,-0.76559796,,-637.5239597
21.261,8.76,2,2,1,1.5,26.39250476,-12.51588008,-0.765261095,,-637.4285384
21.27,8.769,2,2,1,1.5,26.39297115,-12.51563014,-0.767529021,,-637.4158088
21.279,8.778,2,2,1,1.5,26.39254159,-12.51495512,-0.769864586,,-637.3814304
21.288,8.787,2,2,1,1.5,26.39301661,-12.51278258,-0.771657307,,-637.2707838
21.297,8.796,2,2,1,1.5,26.39244769,-12.51266654,-0.773878899,,-637.264874
21.306,8.805,2,2,1,1.5,26.39193694,-12.51161559,-0.774618586,,-637.2113494
21.315,8.814,2,2,1,1.5,26.39226029,-12.51141423,-0.773789686,,-637.2010943
21.324,8.823,2,2,1,1.5,26.3922185,-12.51101078,-0.773280153,,-637.1805469
21.333,8.832,2,2,1,1.5,26.39200435,-12.51035381,-0.774593784,,-637.1470874
21.342,8.841,2,2,1,1.5,26.39157053,-12.50873019,-0.776796836,,-637.0643972
21.351,8.85,2,2,1,1.5,26.39200024,-12.5077583,-0.77868406,,-637.0148993
21.36,8.859,2,2,1,1.5,26.39127601,-12.50646734,-0.781085541,,-636.9491512
21.369,8.868,2,2,1,1.5,26.39053742,-12.50465475,-0.782328993,,-636.856837
21.378,8.877,2,2,1,1.5,26.39156623,-12.50326645,-0.782890459,,-636.7861312
21.387,8.886,2,2,1,1.5,26.39081295,-12.50221373,-0.781219307,,-636.7325168
21.396,8.895,2,2,1,1.5,26.39077531,-12.4998493,-0.781377719,,-636.6120971
21.405,8.904,2,2,1,1.5,26.39102958,-12.49767038,-0.782907355,,-636.501126
21.414,8.913,2,2,1,1.5,26.39019553,-12.49557932,-0.785087169,,-636.394629
21.423,8.922,2,2,1,1.5,26.39077886,-12.49243729,-0.786906435,,-636.2346065
21.432,8.931,2,2,1,1.5,26.39071077,-12.48998629,-0.788749257,,-636.1097782
21.441,8.94,2,2,1,1.5,26.39027524,-12.48958585,-0.789792376,,-636.0893843
21.45,8.949,2,2,1,1.5,26.39030733,-12.48783698,-0.78819052,,-636.0003151
21.459,8.958,2,2,1,1.5,26.38982542,-12.48617532,-0.787816441,,-635.915687
21.468,8.967,2,2,1,1.5,26.38976223,-12.48318626,-0.788584608,,-635.7634556
21.484,8.983,2,2,1,1.5,26.38958666,-12.47955629,-0.789993151,,-635.5785828
21.493,8.992,2,2,1,1.5,26.3889275,-12.47780524,-0.792029699,,-635.4894027
21.502,9.001,2,2,1,1.5,26.3897403,-12.47550144,-0.794257901,,-635.3720711
21.511,9.01,2,2,1,1.5,26.38990241,-12.47309434,-0.795719553,,-635.2494783
21.52,9.019,2,2,1,1.5,26.39002085,-12.47091481,-0.796913207,,-635.1384761
21.529,9.028,2,2,1,1.5,26.38941414,-12.46920877,-0.796147221,,-635.0515877
21.538,9.037,2,2,1,1.5,26.38927895,-12.46527901,-0.794417574,,-634.8514468
21.547,9.046,2,2,1,1.5,26.3889423,-12.46405344,-0.794829732,,-634.7890292
21.556,9.055,2,2,1,1.5,26.38869539,-12.46097209,-0.796542733,,-634.6320972
21.565,9.064,2,2,1,1.5,26.38883613,-12.45916882,-0.798316182,,-634.5402576
21.574,9.073,2,2,1,1.5,26.38903496,-12.45595377,-0.799993741,,-634.3765161
21.583,9.082,2,2,1,1.5,26.38877171,-12.4528853,-0.801618343,,-634.2202406
21.592,9.091,2,2,1,1.5,26.38872675,-12.45124187,-0.801567993,,-634.136541
21.601,9.1,2,2,1,1.5,26.38904426,-12.4480169,-0.800303167,,-633.9722946
21.61,9.109,2,2,1,1.5,26.38861234,-12.44472899,-0.799220732,,-633.804843
21.619,9.118,2,2,1,1.5,26.38918537,-12.44217871,-0.800109913,,-633.6749581
21.628,9.127,2,2,1,1.5,26.38835005,-12.4403057,-0.801958348,,-633.5795668
21.637,9.136,2,2,1,1.5,26.38926963,-12.43567962,-0.803900356,,-633.3439621
21.646,9.145,2,2,1,1.5,26.38802139,-12.4332488,-0.805090638,,-633.2201615
21.655,9.154,2,2,1,1.5,26.38869279,-12.42973882,-0.80588803,,-633.0413999
21.664,9.163,2,2,1,1.5,26.38832761,-12.42599483,-0.805349281,,-632.8507199
21.673,9.172,2,2,1,1.5,26.38882828,-12.42287182,-0.80330186,,-632.6916666
21.682,9.181,2,2,1,1.5,26.38830051,-12.41755377,-0.803362253,,-632.4208203
21.691,9.19,2,2,1,1.5,26.3888814,-12.41479135,-0.804644807,,-632.2801315
21.7,9.199,2,2,1,1.5,26.38833633,-12.41036841,-0.806241271,,-632.0548729
21.709,9.208,2,2,1,1.5,26.38853681,-12.40802267,-0.808001741,,-631.9354053
21.718,9.217,2,2,1,1.5,26.38820724,-12.40418335,-0.809126997,,-631.7398706
21.727,9.226,2,2,1,1.5,26.38820887,-12.40074956,-0.809394606,,-631.5649888
21.736,9.235,2,2,1,1.5,26.3884696,-12.39823008,-0.807632421,,-631.4366729
21.752,9.251,2,2,1,1.5,26.38914674,-12.39145582,-0.808067551,,-631.0916625
21.761,9.26,2,2,1,1.5,26.38806848,-12.38652285,-0.806687534,,-630.8404285
21.77,9.269,2,2,1,1.5,26.38837687,-12.38503289,-0.80772484,,-630.7645456
21.779,9.278,2,2,1,1.5,26.38860196,-12.38038886,-0.809634825,,-630.5280269
21.788,9.287,2,2,1,1.5,26.38813535,-12.37725831,-0.810999874,,-630.3685893
21.797,9.296,2,2,1,1.5,26.38834053,-12.37406881,-0.812431102,,-630.2061498
21.806,9.305,2,2,1,1.5,26.38834844,-12.37044911,-0.812874775,,-630.0217998
21.815,9.314,2,2,1,1.5,26.38826694,-12.3673454,-0.811715096,,-629.8637292
21.824,9.323,2,2,1,1.5,26.38774785,-12.36439249,-0.809597697,,-629.7133387
21.833,9.332,2,2,1,1.5,26.38845241,-12.36006855,-0.809381508,,-629.4931224
21.842,9.341,2,2,1,1.5,26.38815254,-12.35719045,-0.81100835,,-629.3465415
21.851,9.35,2,2,1,1.5,26.38811766,-12.35483524,-0.812663904,,-629.2265918
21.86,9.359,2,2,1,1.5,26.38835499,-12.35086956,-0.813849852,,-629.0246217
21.869,9.368,2,2,1,1.5,26.38834662,-12.34797467,-0.81493589,,-628.8771857
21.884,9.383,2,2,1,1.75,26.38803755,-12.34426253,-0.814541945,,-628.6881281
21.893,9.392,2,2,1,1.75,26.38822617,-12.34072609,-0.816107568,,-628.5080189
21.902,9.401,2,2,1,1.75,26.38818897,-12.33672907,-0.815184825,,-628.3044524
21.91,9.409,2,2,1,1.75,26.3874308,-12.33413838,-0.814902741,,-628.1725092
21.919,9.418,2,2,1,1.75,26.38892949,-12.33294855,-0.812801845,,-628.1119121
21.928,9.427,2,2,1,1.75,26.38816538,-12.32950724,-0.812592847,,-627.9366472
21.937,9.436,2,2,1,1.75,26.38793681,-12.32695554,-0.813308183,,-627.8066906
21.946,9.445,2,2,1,1.75,26.388604,-12.32404912,-0.814660429,,-627.6586675
21.955,9.454,2,2,1,1.75,26.38834345,-12.32180255,-0.815957916,,-627.5442507
21.964,9.463,2,2,1,1.75,26.38833506,-12.31813588,-0.818196873,,-627.3575086
21.973,9.472,2,2,1,1.75,26.38852368,-12.31562043,-0.818111216,,-627.2293979
21.982,9.481,2,2,1,1.75,26.3882703,-12.31349484,-0.814674974,,-627.1211426
21.991,9.49,2,2,1,1.75,26.38802695,-12.31150238,-0.81362493,,-627.0196673
22,9.499,2,2,1,1.75,26.38854586,-12.30790412,-0.815251316,,-626.8364094
22.013,9.512,2,2,1,1.75,26.3883324,-12.30474455,-0.817748123,,-626.6754941
22.022,9.521,2,2,1,1.75,26.38867943,-12.30357212,-0.814815123,,-626.6157826
22.031,9.53,2,2,1,1.75,26.38836767,-12.30052503,-0.815702414,,-626.4605955
22.04,9.539,2,2,1,1.75,26.38856918,-12.29786021,-0.817455388,,-626.3248776
22.049,9.548,2,2,1,1.75,26.38832952,-12.29610724,-0.816697943,,-626.2355996
22.058,9.557,2,2,1,1.75,26.38898784,-12.29306628,-0.816864578,,-626.0807245
22.067,9.566,2,2,1,1.75,26.38781959,-12.29095902,-0.820052762,,-625.9734029
22.076,9.575,2,2,1,1.75,26.38858522,-12.2883868,-0.822030805,,-625.8424005
22.085,9.584,2,2,1,1.75,26.38762654,-12.28614894,-0.818048195,,-625.7284273
22.094,9.593,2,2,1,1.75,26.38880832,-12.28334926,-0.814174936,,-625.5858406
22.103,9.602,2,2,1,1.75,26.38789333,-12.28198455,-0.816413489,,-625.5163366
22.112,9.611,2,2,1,1.75,26.38835061,-12.28035181,-0.819680074,,-625.4331821
22.121,9.62,2,2,1,1.75,26.38787626,-12.27786875,-0.819924875,,-625.3067205
22.13,9.629,2,2,1,1.75,26.38865862,-12.27608102,-0.819662604,,-625.2156722
22.139,9.638,2,2,1,1.75,26.38786428,-12.27294164,-0.820837013,,-625.0557851
22.148,9.647,2,2,1,1.75,26.38887505,-12.27019643,-0.821018426,,-624.9159729
22.157,9.656,2,2,1,1.75,26.38830939,-12.26884712,-0.819183605,,-624.847253
22.166,9.665,2,2,1,1.75,26.38792133,-12.26545467,-0.817404693,,-624.6744768
22.175,9.674,2,2,1,1.75,26.3885893,-12.26217431,-0.817838245,,-624.5074094
22.179,9.678,2,2,1,1.75,26.38868248,-12.26007525,-0.82245758,,-624.4005051
22.188,9.687,2,2,1,1.75,26.38786178,-12.25547867,-0.820920268,,-624.1664035
22.197,9.696,2,2,1,1.75,26.38866428,-12.24840674,-0.818318627,,-623.8062328
22.206,9.705,2,2,1,1.75,26.38863931,-12.24105556,-0.817760931,,-623.4318406
22.215,9.714,2,2,1,1.75,26.38884437,-12.23108137,-0.819207743,,-622.9238592
22.224,9.723,2,2,1,1.75,26.38928225,-12.22028164,-0.819691569,,-622.3738331
22.233,9.732,2,2,1,1.75,26.38918261,-12.20913404,-0.821102423,,-621.8060906
22.242,9.741,2,2,1,1.75,26.38916494,-12.19782749,-0.821863465,,-621.2302526
22.251,9.75,2,2,1,1.75,26.3896418,-12.18441161,-0.821137918,,-620.5469878
22.26,9.759,2,2,1,1.75,26.3894884,-12.17115513,-0.818403828,,-619.8718404
22.269,9.768,2,2,1,1.75,26.38969729,-12.15632519,-0.817079433,,-619.1165581
22.278,9.777,2,2,1,1.75,26.38997698,-12.14093703,-0.81707957,,-618.3328453
22.287,9.786,2,2,1,1.75,26.39074591,-12.12648014,-0.817975948,,-617.5965621
22.296,9.795,2,2,1,1.75,26.39080685,-12.10825352,-0.819485746,,-616.6682877
22.305,9.804,2,2,1,1.75,26.39041209,-12.09090281,-0.819742652,,-615.7846237
22.314,9.813,2,2,1,1.75,26.39091228,-12.0736863,-0.81974136,,-614.9077941
22.323,9.822,2,2,1,1.75,26.39144773,-12.05372864,-0.817616469,,-613.8913586
22.332,9.831,2,2,1,1.75,26.39206374,-12.03441829,-0.81532484,,-612.9078907
22.341,9.84,2,2,1,1.75,26.39195032,-12.01403635,-0.814753689,,-611.8698472
22.35,9.849,2,2,1,1.75,26.39257029,-11.99180661,-0.815215451,,-610.7376957
22.359,9.858,2,2,1,1.75,26.39177263,-11.96962777,-0.816155445,,-609.6081364
22.368,9.867,2,2,1,1.75,26.39319773,-11.94579381,-0.816385024,,-608.3942831
22.377,9.876,2,2,1,1.75,26.39373238,-11.92112876,-0.816673284,,-607.1381023
22.386,9.885,2,2,1,1.75,26.39398617,-11.89633863,-0.816317365,,-605.875551
22.395,9.894,2,2,1,1.75,26.39475303,-11.87106651,-0.812560135,,-604.5884529
22.404,9.903,2,2,1,1.75,26.39438959,-11.8443037,-0.811390748,,-603.2254342
22.413,9.912,2,2,1,1.75,26.39558988,-11.81709491,-0.810805365,,-601.8397015
22.422,9.921,2,2,1,1.75,26.39554838,-11.79013269,-0.811687648,,-600.4665273
22.431,9.93,2,2,1,1.75,26.39615785,-11.76033396,-0.812044726,,-598.9488905
22.44,9.939,2,2,1,1.75,26.39635529,-11.73024806,-0.812657141,,-597.4166278
22.449,9.948,2,2,1,1.75,26.39684284,-11.69904887,-0.812612404,,-595.8276661
22.458,9.957,2,2,1,1.75,26.39732477,-11.66740226,-0.809392676,,-594.2159177
22.467,9.966,2,2,1,1.75,26.39826808,-11.63669188,-0.807585733,,-592.651851
22.476,9.975,2,2,1,1.75,26.39862867,-11.60336163,-0.805815886,,-590.9543554
22.485,9.984,2,2,1,1.75,26.39914946,-11.57009837,-0.806587095,,-589.2602713
22.494,9.993,2,2,1,1.75,26.39949188,-11.53499292,-0.807091515,,-587.4723653
22.503,10.002,2,2,1,1.75,26.39940581,-11.49803424,-0.806857639,,-585.5900751
22.512,10.011,2,2,1,1.75,26.4013561,-11.46236961,-0.807336185,,-583.7736903
22.521,10.02,2,2,1,1.75,26.40069303,-11.42554204,-0.805575454,,-581.8980778
22.53,10.029,2,2,1,1.75,26.40105527,-11.38737178,-0.802793204,,-579.9540823
22.539,10.038,2,2,1,1.75,26.40284237,-11.34774101,-0.800077065,,-577.9357037
22.548,10.047,2,2,1,1.75,26.40295172,-11.30922674,-0.800308154,,-575.9741882
22.557,10.056,2,2,1,1.75,26.40394739,-11.2693796,-0.800469313,,-573.9447899
22.566,10.065,2,2,1,1.75,26.4047232,-11.22609836,-0.800865828,,-571.7404948
22.575,10.074,2,2,1,1.75,26.40482865,-11.18364654,-0.80066998,,-569.5784411
22.584,10.083,2,2,1,1.75,26.40585266,-11.14102868,-0.800071858,,-567.4079312
22.593,10.092,2,2,1,1.75,26.40605101,-11.09734828,-0.797068081,,-565.1833071
22.602,10.101,2,2,1,1.75,26.40709994,-11.05322435,-0.794139872,,-562.9360934
22.611,10.11,2,2,1,1.75,26.40767812,-11.00874061,-0.793510691,,-560.6705554
22.62,10.119,2,2,1,1.75,26.40808544,-10.96087445,-0.79300933,,-558.2327516
22.629,10.128,2,2,1,1.75,26.40948015,-10.91203011,-0.793062847,,-555.7451298
22.638,10.137,2,2,1,1.75,26.40993083,-10.86443174,-0.793020461,,-553.320965
22.647,10.146,2,2,1,1.75,26.41055406,-10.81575074,-0.793079181,,-550.8416618
22.656,10.155,2,2,1,1.75,26.41116081,-10.76563722,-0.791425687,,-548.2894015
22.665,10.164,2,2,1,1.75,26.41278391,-10.71571945,-0.787622696,,-545.7471102
22.674,10.173,2,2,1,1.75,26.41356271,-10.6657529,-0.785282257,,-543.2023348
22.683,10.182,2,2,1,1.75,26.41456435,-10.61176427,-0.784859598,,-540.4527166
22.692,10.191,2,2,1,1.75,26.41541164,-10.55774092,-0.78487634,,-537.7013295
22.701,10.2,2,2,1,1.75,26.41581672,-10.50435629,-0.784289228,,-534.9824729
22.71,10.209,2,2,1,1.75,26.4167323,-10.45139805,-0.784605691,,-532.2853318
22.719,10.218,2,2,1,1.75,26.41739464,-10.39627099,-0.78399385,,-529.4777337
22.728,10.227,2,2,1,1.75,26.41848942,-10.34085098,-0.780315186,,-526.6552156
22.737,10.236,2,2,1,1.75,26.4193788,-10.28493962,-0.777658167,,-523.8076738
22.746,10.245,2,2,1,1.75,26.42005278,-10.22861427,-0.775884452,,-520.9390472
22.755,10.254,2,2,1,1.75,26.42100581,-10.17028165,-0.77503652,,-517.9681909
22.764,10.263,2,2,1,1.75,26.42184516,-10.11153086,-0.775589633,,-514.9760378
22.773,10.272,2,2,1,1.75,26.4234446,-10.05338259,-0.775097843,,-512.0145707
22.782,10.281,2,2,1,1.75,26.42414791,-9.994034614,-0.774560952,,-508.9920033
22.791,10.29,2,2,1,1.75,26.4249837,-9.933432633,-0.772688522,,-505.9055697
22.8,10.299,2,2,1,1.75,26.42592161,-9.873879477,-0.769456122,,-502.8725524
22.809,10.308,2,2,1,1.75,26.42740251,-9.811522889,-0.766305591,,-499.6967575
22.818,10.317,2,2,1,1.75,26.42773552,-9.748808018,-0.765502418,,-496.5027153
22.827,10.326,2,2,1,1.75,26.42957782,-9.685967045,-0.765376754,,-493.3022508
22.836,10.335,2,2,1,1.75,26.4294454,-9.621124788,-0.764995219,,-489.9998618
22.845,10.344,2,2,1,1.75,26.43038245,-9.557939144,-0.764560618,,-486.7818434
22.854,10.353,2,2,1,1.75,26.432127,-9.492156453,-0.763554007,,-483.4315585
22.863,10.362,2,2,1,1.75,26.43300641,-9.427955575,-0.760573686,,-480.1618346
22.872,10.371,2,2,1,1.75,26.43425636,-9.361378634,-0.756600124,,-476.7710988
22.881,10.38,2,2,1,1.75,26.43546505,-9.294923531,-0.754463933,,-473.3865682
22.89,10.389,2,2,1,1.75,26.43595663,-9.22715453,-0.754272252,,-469.9351213
22.899,10.398,2,2,1,1.75,26.43695537,-9.157896499,-0.754067002,,-466.4078388
22.908,10.407,2,2,1,1.75,26.43857721,-9.08944639,-0.753538105,,-462.9217033
22.917,10.416,2,2,1,1.75,26.43945639,-9.021521118,-0.752668133,,-459.4622976
22.926,10.425,2,2,1,1.75,26.4402094,-8.951155694,-0.750403081,,-455.878616
22.935,10.434,2,2,1,1.75,26.44227158,-8.881413593,-0.746694466,,-452.32668
22.944,10.443,2,2,1,1.75,26.44267042,-8.810959439,-0.743909021,,-448.7384794
22.953,10.452,2,2,1,1.75,26.44399909,-8.739245678,-0.742508601,,-445.0861275
22.962,10.461,2,2,1,1.75,26.4455376,-8.667717773,-0.742241834,,-441.4432412
22.971,10.47,2,2,1,1.75,26.44622833,-8.596146092,-0.741561237,,-437.7981254
22.98,10.479,2,2,1,1.75,26.44735709,-8.521920465,-0.740830317,,-434.0178453
22.989,10.488,2,2,1,1.75,26.44887874,-8.450068522,-0.739975523,,-430.3584559
22.998,10.497,2,2,1,1.75,26.44976656,-8.37561649,-0.735961423,,-426.5666451
23.007,10.506,2,2,1,1.75,26.45143911,-8.301529897,-0.732694171,,-422.7934459
23.016,10.515,2,2,1,1.75,26.45211211,-8.226596365,-0.730348505,,-418.9771124
23.025,10.524,2,2,1,1.75,26.45372964,-8.151728528,-0.729454964,,-415.1641248
23.034,10.533,2,2,1,1.75,26.45495741,-8.076999326,-0.72951869,,-411.3581978
23.043,10.542,2,2,1,1.75,26.45546236,-7.999940451,-0.728308239,,-407.4336215
23.052,10.551,2,2,1,1.75,26.4574975,-7.923928175,-0.727919989,,-403.5623481
23.061,10.56,2,2,1,1.75,26.45852011,-7.847720387,-0.725597951,,-399.6811173
23.07,10.569,2,2,1,1.75,26.45996931,-7.769305793,-0.720896605,,-395.6874948
23.079,10.578,2,2,1,1.75,26.46129126,-7.691593239,-0.717914378,,-391.7296269
23.088,10.587,2,2,1,1.75,26.46277491,-7.611954078,-0.716280809,,-387.6736378
23.097,10.596,2,2,1,1.75,26.46372641,-7.532804024,-0.716065865,,-383.6425587
23.106,10.605,2,2,1,1.75,26.4650124,-7.454475929,-0.715214831,,-379.6533415
23.115,10.614,2,2,1,1.75,26.46633102,-7.374449779,-0.714501698,,-375.5776432
23.124,10.623,2,2,1,1.75,26.46787821,-7.293377762,-0.712737938,,-371.4486793
23.133,10.632,2,2,1,1.75,26.46915883,-7.211965939,-0.709095738,,-367.3024091
23.142,10.641,2,2,1,1.75,26.47062096,-7.130769261,-0.705251337,,-363.1670963
23.151,10.65,2,2,1,1.75,26.47143248,-7.047168082,-0.702927043,,-358.9093232
23.16,10.659,2,2,1,1.75,26.47301035,-6.964248548,-0.702030649,,-354.686266
23.169,10.668,2,2,1,1.75,26.47446714,-6.878104123,-0.70080281,,-350.2989665
23.178,10.677,2,2,1,1.75,26.47631623,-6.794653331,-0.700596485,,-346.0488526
23.187,10.686,2,2,1,1.75,26.47737613,-6.708891665,-0.699111535,,-341.6810468
23.196,10.695,2,2,1,1.75,26.47875925,-6.625189166,-0.69684807,,-337.4181135
23.205,10.704,2,2,1,1.75,26.48020792,-6.538115946,-0.692073917,,-332.9835108
23.214,10.713,2,2,1,1.75,26.48125819,-6.45206072,-0.688232871,,-328.6007542
23.223,10.722,2,2,1,1.75,26.48288572,-6.365337021,-0.687802651,,-324.1839525
23.232,10.731,2,2,1,1.75,26.48399462,-6.27844322,-0.686225525,,-319.7584875
23.241,10.74,2,2,1,1.75,26.48521138,-6.192067252,-0.685687224,,-315.3593956
23.25,10.749,2,2,1,1.75,26.48737463,-6.104806494,-0.684448659,,-310.9152416
23.259,10.758,2,2,1,1.75,26.48850314,-6.016223098,-0.682397178,,-306.4037263
23.268,10.767,2,2,1,1.75,26.49062909,-5.928528304,-0.679034892,,-301.9374672
